"","super_opeid","cohort","name","type","tier","tier_name","iclevel","region","state","cz","czname","cfips","county","multi","count","female","married","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","ktop1pc_cond_parq1","ktop1pc_cond_parq2","ktop1pc_cond_parq3","ktop1pc_cond_parq4","ktop1pc_cond_parq5"
"2162",1322,1991,"University Of Redlands","Private Non-profit","Selective private","Selective private","Four-year","West","CA",38300,"Los Angeles",6071,"San Bernardino",0,525,0.586278021,0.018118687,0.019347607,0.000119471,183889.0938,115900,0.723274648,0.05535259,0.078253884,0.136419885,0.204549926,0.525423715,0.338926852,0.218841344,0.037498895,0.002299563,0.549355954,16792.2207,13100,15500,0.092239037,0.10160206,0.25896843,0.179630921,0.183765363,0.276033227,0.1674411,0.093738049,0.004081093,0.532749474,0.506035328,0.538561702,0.571192026,0.551859081,0.183824756,0.12535888,0.159673312,0.181609146,0.349533907,0.152409584,0.239338054,0.217112307,0.196940072,0.194199983,0.04301311,0.308156661,0.222587507,0.192649933,0.233592789,0.057459999,0.27522591,0.17625205,0.209842284,0.281219756,0.117769636,0.256867399,0.166313396,0.169571705,0.289477864,0.002158371,0.000167513,0,0.010369099,0.003478174
"2163",3414,1991,"University Of Rhode Island","Public","Selective public","Selective public","Four-year","Northeast","RI",20401,"Providence",44009,"Washington",0,2848,0.55742389,0.021831034,0.014758237,1.61e-06,150216.6719,115600,0.726846635,0.048510932,0.078842128,0.130718315,0.212551153,0.529377472,0.287312746,0.140870392,0.018924823,0.000267987,0.604455476,19657.24023,15900,17200,0.058474213,0.062701786,0.193562891,0.228776209,0.207769455,0.30718966,0.18378973,0.100752123,0.014978149,0.579995334,0.573410153,0.601610363,0.602457345,0.612825453,0.09689263,0.162213986,0.21062837,0.226040049,0.304224965,0.076299727,0.205597144,0.218292649,0.251076822,0.248733658,0.062485497,0.199164186,0.242023877,0.185902305,0.310424135,0.052976805,0.186574534,0.236736115,0.248434539,0.275278007,0.061501524,0.196066114,0.225533371,0.188717375,0.328181616,3.32e-05,0.003939213,0.003400279,0.008390422,0.023495688
"2164",3744,1991,"University Of Richmond","Private Non-profit","Other elite schools (public and private)","Other elite schools (public and private)","Four-year","South","VA",2400,"Richmond",51760,"Richmond City",0,823,0.561280012,0.024291014,0.013723492,0.001224232,610903.25,149200,0.788926065,0.034199188,0.061469218,0.110479419,0.16846786,0.625384315,0.485693365,0.378109068,0.151212767,0.026135957,0.656224489,26181.00391,21200,22700,0.068280384,0.071923572,0.200942753,0.121887999,0.165670973,0.439574703,0.332036823,0.217590079,0.057794748,0.612264097,0.604005992,0.619873643,0.647680461,0.672484338,0.13376983,0.15998706,0.164282211,0.140679684,0.401281215,0.082426946,0.216608702,0.165858508,0.181514539,0.353591305,0.075016133,0.198134271,0.175247968,0.198550883,0.353050745,0.079832742,0.178229912,0.132120473,0.217128965,0.392687909,0.064832203,0.208257201,0.10306485,0.145809936,0.47803581,0.035797118,0,0.022986172,0.033153658,0.077465471
"2165",3116,1991,"University Of Rio Grande","Private Non-profit","Selective private","Selective private","Four-year","Midwest","OH",15800,"Athens",39053,"Gallia",0,400,0.575162649,0.208316222,0.018100676,0,51938.40234,45700,0.451675951,0.196958751,0.225896966,0.220675149,0.269789069,0.086680065,0.020611502,0.005529054,0.000101919,2.02e-05,0.499208879,13943.86426,11700,13500,0.118886068,0.113456035,0.282481829,0.239761062,0.216042724,0.14825835,0.074854203,0.038675021,0.00736521,0.449609965,0.476887882,0.463719249,0.592000186,0.471622199,0.154517888,0.326415632,0.245970177,0.181195455,0.091900848,0.120075593,0.265615945,0.280682383,0.230973664,0.102652415,0.136994823,0.349581204,0.173690239,0.222858736,0.116874998,0.054914192,0.215949978,0.228282657,0.2406469,0.260206273,0.125185317,0.262860319,0.322940455,0.162380538,0.126633371,0,0,0.000714084,0.018839075,0.024516052
"2166",2894,1991,"University Of Rochester","Private Non-profit","Other elite schools (public and private)","Other elite schools (public and private)","Four-year","Northeast","NY",18000,"Buffalo",36055,"Monroe",0,1072,0.483760685,0.020249641,0.01597923,0.000149841,245322.3281,126100,0.752714455,0.049947626,0.067504323,0.10918524,0.207594984,0.565767828,0.391800851,0.27072528,0.063580409,0.003497516,0.555472004,18768.7832,12500,15800,0.108910538,0.116773726,0.26672733,0.159709921,0.16850829,0.288280734,0.188292876,0.106672995,0.032202869,0.560716689,0.509156644,0.558793306,0.550789833,0.561612129,0.074553716,0.345073476,0.100752024,0.15970108,0.319919704,0.177358275,0.256890311,0.157823706,0.169091943,0.238835765,0.102454427,0.273589512,0.188012041,0.174025346,0.261918674,0.134436129,0.241510829,0.168450676,0.163169983,0.292432383,0.10955504,0.268912692,0.156470825,0.170110227,0.294951216,0.002999965,0.042135595,0.016572137,0.013831971,0.043353141
"2167",1832,1991,"University Of Saint Francis of Fort Wayne, IN","Private Non-profit","Selective private","Selective private","Four-year","Midwest","IN",14100,"Fort Wayne",18003,"Allen",0,341,0.64024353,0.129258722,0.004012471,0,165392.5469,86600,0.665500581,0.047287684,0.083658109,0.187253181,0.40053083,0.281270196,0.112864271,0.064751558,0.013027838,0.002737368,0.615491626,18555.05664,16100,17000,0.041789107,0.042145072,0.165548038,0.261894498,0.25858814,0.271824253,0.143004999,0.048335288,0.001072507,0.543188691,0.605940819,0.619480014,0.624386668,0.615166187,0.142535145,0.008138853,0.412275854,0.352197806,0.084852341,0.041024828,0.142866461,0.268168701,0.357399936,0.190540073,0.014174072,0.171253153,0.302367352,0.249696978,0.262508446,0.036612181,0.156356025,0.245465234,0.259024983,0.302541577,0.05210082,0.20804951,0.231196904,0.218757888,0.289894878,0,0,0,0,0.003813085
"2168",1664,1991,"University Of Saint Francis of Joliet, IL","Private Non-profit","Selective private","Selective private","Four-year","Midwest","IL",24300,"Chicago",17197,"Will",0,240,0.64048332,0.045762315,0.008416906,2.54e-05,105013.2422,97000,0.68920207,0.058737514,0.062078071,0.135447242,0.32619748,0.417539694,0.137573138,0.029541533,0.000855133,0.000166209,0.604151369,19011.48242,15900,16300,0.036224231,0.04200593,0.23024455,0.212302511,0.221311441,0.294135568,0.185786948,0.086157762,0.004187164,0.541997433,0.547777057,0.532651186,0.620501161,0.631697536,0,0.353260732,0.20770996,0.295732371,0.143296937,0.069368193,0.323841877,0.20732743,0.190447506,0.209014994,0.065419295,0.248306381,0.279824522,0.256993823,0.149455979,0.040609148,0.244652936,0.187925089,0.183196978,0.343615848,0.037343088,0.181908042,0.210829074,0.233632268,0.336287527,0.000431831,0,0,0.000254402,0.009768685
"2169",1409,1991,"University Of Saint Joseph","Private Non-profit","Selective private","Selective private","Four-year","Northeast","CT",20901,"Bridgeport",9003,"Hartford",0,160,0.971938133,0.052739777,0.019361141,4.91e-05,109954.7188,87800,0.651506424,0.045623774,0.121459073,0.194881711,0.278036055,0.359999387,0.166668743,0.039647631,0.002851213,0,0.686879833,24033.01758,22200,22400,0.026476197,0.026620816,0.152787519,0.174988978,0.236728827,0.408873859,0.214191929,0.13536872,0.012722562,0.675382555,0.632702827,0.740853071,0.682121694,0.681072533,0,0.290604335,0.149507578,0.135522914,0.424365173,0.057548728,0.215753149,0.04256142,0.366584574,0.317552129,0.005981678,0.058750794,0.205508428,0.312876807,0.416882293,0.021681117,0.182640496,0.140713456,0.285200459,0.369764471,0.034547696,0.141927401,0.232848062,0.12708566,0.463591182,0.001075816,0,0.000253406,0.023288985,0.017080356
"2170",3654,1991,"University Of Saint Thomas of Houston, TX","Private Non-profit","Selective private","Selective private","Four-year","South","TX",32000,"Houston",48201,"Harris",0,182,0.666041374,0.053477857,0.016855068,0,271996.1563,78900,0.648669124,0.075874937,0.143457789,0.199863017,0.165762675,0.415041582,0.21812512,0.149891704,0.048851941,0.005547317,0.525652185,16328.66016,12900,17100,0.193241492,0.2036086,0.162702068,0.176428264,0.220339781,0.236921287,0.152357236,0.086479269,0.006426987,0.41661483,0.495299339,0.543302596,0.589574158,0.522047758,0.286926095,0.252167932,0.231382831,0.007380383,0.222142759,0.266786348,0.18811235,0.156514506,0.1210638,0.267522995,0.161692194,0.108081289,0.190196762,0.403310085,0.136719671,0.135685332,0.200304446,0.070329321,0.325978153,0.267702748,0.21385247,0.148848236,0.209009435,0.163285973,0.265003887,0,0.000499033,0,0.032045447,0.002514105
"2171",2345,1991,"University Of Saint Thomas of Saint Paul, MN","Private Non-profit","Selective private","Selective private","Four-year","Midwest","MN",21501,"Minneapolis",27123,"Ramsey",0,1321,0.449611753,0.053932495,0.006456657,0.000685067,230006.2188,135400,0.790117323,0.022768705,0.051994668,0.09167541,0.213525655,0.620035562,0.409240603,0.25698328,0.05079205,0.002239672,0.646765493,22381.42969,19200,20300,0.045474332,0.04332971,0.189931084,0.17677296,0.196686829,0.393279418,0.252271771,0.150046736,0.012133147,0.622957051,0.652777314,0.636718988,0.660425782,0.643916786,0.012974236,0.272648964,0.291307585,0.139493273,0.283575942,0.058089324,0.090907945,0.241799811,0.260798025,0.348404895,0.029047118,0.182882068,0.176328936,0.26161406,0.350127818,0.038633128,0.155414171,0.176077344,0.213870057,0.416005301,0.046935853,0.208126434,0.167419276,0.177893539,0.399624899,0.030088088,0,4.53e-05,0.010729394,0.014761942
"2172",10395,1991,"University Of San Diego","Private Non-profit","Highly selective private","Highly selective private","Four-year","West","CA",38000,"San Diego",6073,"San Diego",0,1039,0.557480216,0.023253618,0.005286028,1.34e-05,368416.2188,158600,0.792652726,0.031626941,0.05494433,0.083103942,0.171937032,0.658387755,0.493419915,0.365729094,0.130348861,0.016202055,0.607579493,22380.59961,16900,20100,0.110234812,0.115445166,0.207581655,0.145459636,0.147283387,0.384230156,0.286520898,0.187487602,0.022633036,0.517932355,0.595077217,0.594545424,0.624358773,0.610192537,0.170583535,0.191713125,0.241688769,0.228877683,0.167136888,0.095925181,0.20934448,0.212497931,0.161528026,0.320704382,0.108443991,0.171450595,0.17239649,0.203384692,0.344324232,0.11256457,0.200254588,0.143186121,0.137021157,0.406973565,0.116061461,0.214670857,0.132436209,0.137773759,0.399057714,0.000422765,0.037548979,0.012085578,0.032977318,0.021085114
"2173",1325,1991,"University Of San Francisco","Private Non-profit","Selective private","Selective private","Four-year","West","CA",37800,"San Francisco",6075,"San Francisco",0,940,0.697495878,0.020166961,0.029218596,0.002113324,263729.0625,109200,0.720060289,0.070832392,0.073604605,0.128286783,0.226996855,0.500279365,0.334979028,0.222908214,0.069965124,0.010574626,0.615486412,22927.82227,18100,21000,0.102981299,0.104704883,0.198019005,0.152555276,0.143744952,0.400975885,0.281606883,0.175471783,0.040301617,0.634182334,0.654579699,0.654420197,0.618200421,0.595872402,0.051867288,0.138997924,0.195551144,0.20108033,0.412503315,0.077469938,0.132097426,0.203151467,0.101782932,0.485498237,0.065803579,0.177396397,0.173598915,0.162631234,0.420569875,0.106737574,0.208997421,0.114583345,0.168237903,0.401443758,0.125246084,0.216381301,0.150856775,0.125844379,0.381671461,0.029835561,0.043569767,0.0662851,0.037408173,0.035952548
"2174",3167,1991,"University Of Science & Arts Of Oklahoma","Public","Selective public","Selective public","Four-year","South","OK",33802,"Chickasha",40051,"Grady",0,176,0.655473828,0.299501508,0.012179021,0,86769.3125,66000,0.558731973,0.103665153,0.167859042,0.222244873,0.327447009,0.178783922,0.065151609,0.034105323,0,0,0.514466744,13701.875,11700,13400,0.087014519,0.085821331,0.24482427,0.260751955,0.254255765,0.154346679,0.070859946,0.022802059,0.011977432,0.519135177,0.493899196,0.514997423,0.542622626,0.478842705,0.12480355,0.218712866,0.244795615,0.294203738,0.117484231,0.070839084,0.294713787,0.245640965,0.328246059,0.060560105,0.060555457,0.309431207,0.234403505,0.272742305,0.122867526,0.118025337,0.150684767,0.252605133,0.25865756,0.220027204,0.049710215,0.305230005,0.331866255,0.130581079,0.182612445,0,0.000501492,0,0.034940283,0.002529093
"2175",3384,1991,"University Of Scranton","Private Non-profit","Selective private","Selective private","Four-year","Northeast","PA",18800,"Scranton",42069,"Lackawanna",0,931,0.560741007,0.015894409,0.005177531,0,223914.6094,134500,0.786012173,0.033242103,0.042990089,0.092040275,0.217774144,0.613953388,0.410420477,0.243052274,0.050064418,0.002193672,0.558097322,18215.20898,12900,15000,0.083784364,0.08490771,0.287768138,0.175200799,0.17430929,0.277814063,0.177975386,0.102638148,0.027645687,0.554268241,0.509160817,0.4955993,0.556645155,0.571615696,0.037318138,0.382187259,0.1733682,0.251374207,0.155752196,0.023994923,0.287187323,0.305829648,0.268764506,0.1142236,0.094417303,0.366433671,0.200097403,0.205593735,0.133457888,0.068391193,0.281070315,0.207559653,0.199376824,0.243602014,0.096182553,0.273279245,0.150942869,0.149941108,0.329654225,0,0.024958765,0.023189046,0.010464672,0.036093043
"2176",3469,1991,"University Of Sioux Falls","Private Non-profit","Selective private","Selective private","Four-year","Midwest","SD",26503,"Sioux Falls",46099,"Minnehaha",0,208,0.603347182,0.227719381,0.004750756,0.000157774,99481.96875,92700,0.689168394,0.024897212,0.085599439,0.178157208,0.391542912,0.319803229,0.13280575,0.062869862,0.019071577,0,0.620442814,18296.60156,17300,18100,0.035731923,0.04714621,0.140970124,0.24032432,0.299656544,0.271902802,0.13290064,0.03778445,0.000484404,0.564246058,0.627384365,0.604246855,0.61465472,0.639068842,0,0.122262301,0.304385108,0.38253781,0.190814781,0.13018197,0.038060741,0.161639971,0.425799231,0.244318088,0.027011245,0.12423072,0.248640452,0.449706983,0.1504106,0.03642393,0.16403333,0.254161041,0.25673745,0.288644249,0.052935448,0.151059979,0.234824538,0.228396615,0.332783421,0.006337016,0.000948192,0,0.000626917,0
"2177",1057,1991,"University Of South Alabama","Public","Selective public","Selective public","Four-year","South","AL",11001,"Mobile",1097,"Mobile",0,1670,0.55109334,0.124536738,0.013840807,1.22e-05,87165.26563,67000,0.567932069,0.122257437,0.166792694,0.195951385,0.289517974,0.22548051,0.092249416,0.039528336,0.008041142,0.000158029,0.519598123,14613.65234,12000,13800,0.108592071,0.115801692,0.245937323,0.242785691,0.231192694,0.164282601,0.085309826,0.04957464,0.005378595,0.511208713,0.526817322,0.529259086,0.524772584,0.503766954,0.099101578,0.209148914,0.362472691,0.216066472,0.113210345,0.119332494,0.212477153,0.253167555,0.26501383,0.150008968,0.107003445,0.24564231,0.227940563,0.25019578,0.169217903,0.110488612,0.261356844,0.210361977,0.231103783,0.186688784,0.136712865,0.271093146,0.224743894,0.197975788,0.169474308,0.000100098,0,0.012246993,0.002070124,0.010498485
"2178",63,1991,"University Of South Carolina System","Public","Selective public","Selective public","Four-year","South","SC",8100,"Columbia",45079,"Richland",1,6894,0.577888548,0.084922493,0.013079699,0.000579581,155970.875,95500,0.669196486,0.078205207,0.123271564,0.142089101,0.231882889,0.42455124,0.251840919,0.138558403,0.026928168,0.003329854,0.562619615,17660.99023,13800,15400,0.088434748,0.092389185,0.229278685,0.218549895,0.209308882,0.250473352,0.140541732,0.078587353,0.011581849,0.519032478,0.540349543,0.55647409,0.567054212,0.576749623,0.087076451,0.276684015,0.251350183,0.217640914,0.167248436,0.084521541,0.238305079,0.260908274,0.224121779,0.192143327,0.096669435,0.214577262,0.227224891,0.228624841,0.232903571,0.078360763,0.223714418,0.22226769,0.236277332,0.239379796,0.101881831,0.225884817,0.195274842,0.182278632,0.294679878,0.007411034,0.00702673,0.010278364,0.009883238,0.015036757
"2179",72,1991,"University Of South Dakota, South Dakota State Universities And South Dakota School Of Mines And Technology","Public","Selective public","Selective public","Four-year","Midwest","SD",26501,"Brookings",46011,"Brookings",1,4700,0.499523073,0.144673139,0.011139019,0.000646257,102049.7734,80500,0.642910302,0.053221714,0.098325172,0.215883993,0.358915928,0.273653193,0.10916993,0.049427196,0.006127668,0.000626119,0.615067105,19325.11328,16600,17100,0.036598273,0.039648553,0.178083872,0.240372508,0.265910185,0.275984881,0.14881517,0.066321865,0.010446083,0.595113277,0.611848652,0.61236316,0.627578259,0.605828106,0.060943252,0.183543064,0.218398191,0.327820869,0.209294624,0.049016756,0.168905941,0.22467951,0.310199884,0.24719791,0.03570838,0.15966908,0.274718182,0.261980648,0.267923711,0.03612758,0.167921585,0.227372677,0.272115899,0.296462259,0.039867382,0.208175755,0.240239834,0.232916634,0.278800395,0.012142736,0.006546561,0.0127842,0.008899301,0.011701413
"2180",1537,1991,"University Of South Florida","Public","Selective public","Selective public","Four-year","South","FL",6700,"Tampa",12057,"Hillsborough",0,5120,0.599445105,0.073794693,0.021055036,0.000774665,111658.2891,79000,0.625957727,0.081979483,0.142343589,0.190477155,0.260829575,0.324370198,0.155716091,0.07364437,0.013344745,0.000785513,0.564888052,17057.33008,14700,16500,0.10818436,0.112978648,0.192162243,0.213835634,0.228850091,0.252173383,0.131815284,0.052900001,0.00588757,0.562640429,0.569033682,0.568373919,0.568740845,0.558491826,0.127699493,0.191440572,0.197678469,0.226348471,0.256832995,0.1036838,0.184929601,0.205628534,0.263993088,0.241764977,0.110097321,0.182609374,0.207787976,0.248446051,0.251059277,0.092975533,0.193521628,0.233460852,0.24368918,0.236352807,0.131113747,0.200035094,0.209291098,0.190621072,0.268938988,0.0094495,0.008249591,0.007036835,0.004479273,0.004408374
"2181",1328,1991,"University Of Southern California","Private Non-profit","Other elite schools (public and private)","Other elite schools (public and private)","Four-year","West","CA",38300,"Los Angeles",6037,"Los Angeles",0,3251,0.532579184,0.00918193,0.01783466,0.002465908,488076.2188,161400,0.780353189,0.049228304,0.066294098,0.103163813,0.14909347,0.632220315,0.508853376,0.387483209,0.138508499,0.025681334,0.605525704,25263.44336,17500,22300,0.131520987,0.137467904,0.199478662,0.133355323,0.133550337,0.396147774,0.301062107,0.205926374,0.069411844,0.583439052,0.573354661,0.617926657,0.586693883,0.613036394,0.166380597,0.191780534,0.148951625,0.130602577,0.362284666,0.156122915,0.223157383,0.118745445,0.153150195,0.348824063,0.10754143,0.208569232,0.146709852,0.137054492,0.400124994,0.132013262,0.212219259,0.149770016,0.136612648,0.369384815,0.139430101,0.193107226,0.127622735,0.130430675,0.409409263,0.050091268,0.037065728,0.04484783,0.063904489,0.079615098
"2182",1808,1991,"University Of Southern Indiana","Public","Selective public","Selective public","Four-year","Midwest","IN",14700,"Evansville",18163,"Vanderburgh",0,1803,0.573227704,0.130845189,0.009229948,0,97315.60938,83100,0.645410836,0.054324164,0.106898509,0.196975249,0.376137927,0.265664151,0.100549281,0.040598985,0.006392451,0.000468649,0.587320975,17234.44141,15300,16000,0.047775947,0.05353142,0.200691287,0.250833698,0.263994561,0.230949034,0.099381216,0.048652373,0.005381172,0.550406635,0.554284036,0.582067668,0.61110425,0.578384578,0.082902279,0.17605672,0.293705866,0.277430113,0.169905022,0.055649662,0.254307293,0.238198559,0.283950769,0.167893717,0.050479403,0.186425313,0.271652753,0.285232515,0.206210016,0.041540326,0.184093469,0.247271942,0.260557182,0.26653708,0.065913569,0.218231832,0.236757863,0.24233719,0.236759546,0,0,0.005528317,0.007572029,0.005435822
